MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,timediff,image name,image polarisation,image resolution,crs,waterbody percentage,date,chipname,nearest ship
371353000,2020-02-03 00:26:51,29.20231,-94.66375,0.0,11.1,234.0,ALBERT,IMO9682447,3FGQ8,1,1.0,225.0,36.0,11.6,,A,20.0,S1A_IW_GRDH_1SDV_20200203T002631_20200203T002656_031081_039239_F1B5,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-02-03,2020-02-03-121581_dualchannel.tif,1946.4164929446613
366273000,2020-04-10 00:21:18,29.25969,-94.51038,0.0,11.4,338.0,OVERSEAS TEXAS CITY,IMO9353553,WHED,1,1.0,183.0,32.0,12.2,80.0,A,163.0,S1A_IW_GRDH_1SDV_20200410T001835_20200410T001900_032058_03B45A_4F48,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-10,2020-04-10-95777_dualchannel.tif,914.2735977295378
538003480,2020-12-18 00:18:52,29.23618,-93.71747,0.0,199.0,70.0,ASPASIA LEMOS,IMO9417464,V7RD3,1,1.0,243.0,42.0,15.0,80.0,A,34.0,S1A_IW_GRDH_1SDV_20201218T001818_20201218T001843_035733_042E7C_9C08,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-12-18,2020-12-18-90321_dualchannel.tif,2428.8457884452937
636013998,2020-03-22 00:24:43,29.23662,-94.60482,0.0,197.0,47.0,HORIZON APHRODITE,IMO9407366,A8QT3,1,1.0,183.0,32.0,13.1,82.0,A,108.0,S1A_IW_GRDH_1SDV_20200322T002631_20200322T002656_031781_03AA85_CC59,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-03-22,2020-03-22-112113_dualchannel.tif,2783.378473840444
564693000,2020-05-05 01:47:46,32.31437,-117.08432,0.0,244.7,320.0,TORM THUNDER,IMO9712307,9V3570,1,1.0,183.0,,,,A,87.0,S1B_IW_GRDH_1SDV_20200505T014913_20200505T014938_021440_028B49_F350,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-05,2020-05-05-531057_dualchannel.tif,1418.957934107351
235009010,2020-11-04 10:16:12,18.40362,-64.55069,0.0,183.0,92.0,PANDA PG,IMO9280158,MJDG9,1,1.0,114.0,17.0,6.8,70.0,A,90.0,S1A_IW_GRDH_1SDV_20201104T101442_20201104T101507_035097_041887_8008,"['VV', 'VH']",10.0,EPSG:32620,100.0,2020-11-04,2020-11-04-2607540_dualchannel.tif,213595.1775105204
248389000,2020-01-14 14:21:03,49.30548,-123.19577,0.0,187.3,244.0,SHIBUMI,IMO9408085,9HA2345,0,1.0,292.0,45.0,18.3,70.0,A,46.0,S1B_IW_GRDH_1SDV_20200114T142017_20200114T142042_019814_025771_C911,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-14,2020-01-14-3426063_dualchannel.tif,1020.0308584258725
228075700,2020-06-09 00:18:37,28.56221,-94.23785,0.0,319.3,249.0,ANNE,IMO9722936,FIYQ,1,1.0,333.0,,,,A,23.0,S1A_IW_GRDH_1SDV_20200609T001814_20200609T001839_032933_03D092_2F0B,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-09,2020-06-09-408810_dualchannel.tif,4931.663000113348
566453000,2020-04-22 00:15:15,29.14214,-94.496,0.0,234.1,91.0,EAGLE SAN ANTONIO,IMO9594822,9V9330,1,1.0,274.0,49.0,17.2,81.0,A,176.0,S1A_IW_GRDH_1SDV_20200422T001811_20200422T001836_032233_03BA79_D4E7,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-22,2020-04-22-75079_dualchannel.tif,2312.6590197072
367371820,2020-02-19 22:56:54,36.9767,-76.34368,0.0,173.5,101.0,ANACOSTIA,IMO9544217,WDE5804,3,1.0,30.0,10.0,,31.0,A,85.0,S1A_IW_GRDH_1SDV_20200219T225819_20200219T225844_031328_039ADA_54A8,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-02-19,2020-02-19-5798385_dualchannel.tif,2208.478763541828
356822000,2020-11-22 14:16:03,37.7484,-122.33327,0.0,83.4,337.0,BUNUN WISDOM,IMO9628568,3FWR5,0,1.0,179.0,29.0,10.5,,A,12.0,S1A_IW_GRDH_1SDV_20201122T141615_20201122T141640_035362_0421B9_FB21,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-22,2020-11-22-4136706_dualchannel.tif,1334.161282189574
636017333,2020-06-09 00:19:40,29.21948,-94.67893,0.0,137.0,226.0,CARIBE ILSE,IMO9322982,D5KK4,1,1.0,116.0,20.0,8.4,80.0,A,61.0,S1A_IW_GRDH_1SDV_20200609T001839_20200609T001904_032933_03D092_6A46,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-09,2020-06-09-98811_dualchannel.tif,2201.4171583598354
338302000,2020-06-09 00:14:47,29.58947,-93.74487,0.0,115.7,256.0,MAGNOLIA STATE,IMO9697997,KGNQ,1,1.0,186.0,,,,A,232.0,S1A_IW_GRDH_1SDV_20200609T001839_20200609T001904_032933_03D092_6A46,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-09,2020-06-09-72710_dualchannel.tif,1857.065236815191
311000436,2020-06-18 22:56:53,38.48262,-74.59557,0.0,318.0,130.0,LOS ANGELES SPIRIT,IMO9318072,C6CC8,1,1.0,274.0,48.0,17.1,80.0,A,116.0,S1A_IW_GRDH_1SDV_20200618T225849_20200618T225914_033078_03D4F6_B456,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-06-18,2020-06-18-7154265_dualchannel.tif,6285.875824564625
566600000,2020-11-09 14:19:03,49.29415,-123.20499,0.0,325.1,1.0,CRIMSON PRINCESS,IMO9527960,9V9991,0,1.0,184.0,30.0,10.0,,A,83.0,S1B_IW_GRDH_1SDV_20201109T142026_20201109T142051_024189_02DFB9_F22D,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-09,2020-11-09-3606768_dualchannel.tif,762.4689247261896
477004100,2020-05-28 00:17:12,28.66253,-94.684,0.0,299.7,24.0,HONG KONG SPIRIT,IMO9602289,VRLO2,1,1.0,333.0,60.0,22.5,80.0,A,72.0,S1A_IW_GRDH_1SDV_20200528T001824_20200528T001849_032758_03CB68_CFE0,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-28,2020-05-28-89169_dualchannel.tif,2236.495611109585
431332000,2020-12-04 14:27:53,37.74149,-122.33979,0.0,255.3,144.0,MOL COMMITMENT,IMO9629902,7JXG,0,1.0,316.0,45.0,14.5,,A,698.0,S1A_IW_GRDH_1SDV_20201204T141615_20201204T141640_035537_0427BA_5973,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-12-04,2020-12-04-3388899_dualchannel.tif,894.3811688613279
636016356,2020-06-01 23:35:53,48.41848,-89.18909,0.0,123.7,131.0,COMET,IMO9146106,A8UW2,0,1.0,113.0,19.0,8.0,70.0,A,316.0,S1B_EW_GRDM_1SDV_20200601T234109_20200601T234215_021847_029777_099D,"['VV', 'VH']",40.0,EPSG:32616,100.0,2020-06-01,2020-06-01-8814829_dualchannel.tif,2313.8550276965525
636017669,2020-06-21 23:19:30,31.90481,-80.52246,0.0,274.7,154.0,AL BAHIA,IMO9349514,D5MD8,0,1.0,306.0,40.0,9.8,79.0,A,113.0,S1A_IW_GRDH_1SDV_20200621T232123_20200621T232148_033122_03D645_1089,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-06-21,2020-06-21-6963941_dualchannel.tif,158723.7648337242
370713000,2020-05-21 00:22:05,18.76468,-93.15587,0.0,330.0,98.0,NEW BREEZE,IMO9561382,3FTM3,1,1.0,179.0,32.0,12.6,80.0,A,93.0,S1A_IW_GRDH_1SDV_20200521T002338_20200521T002403_032656_03C83D_0255,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-21,2020-05-21-116026_dualchannel.tif,4574.350204804904
249055000,2020-03-25 13:29:25,32.63779,-117.16895,0.0,120.5,286.0,CELEBRITY MILLENNIUM,IMO9189419,9HJF9,4,1.0,293.0,32.0,8.3,,A,876.0,S1B_IW_GRDH_1SDV_20200325T134401_20200325T134426_020849_027897_E339,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-03-25,2020-03-25-3540097_dualchannel.tif,34169.166386538
235108697,2020-05-21 00:25:26,29.24861,-94.71377,0.0,53.7,203.0,ZOE SCHULTE,IMO9675078,2IDB5,1,1.0,146.0,22.0,9.3,,A,67.0,S1A_IW_GRDH_1SDV_20200521T002633_20200521T002658_032656_03C83D_03CD,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-21,2020-05-21-296725_dualchannel.tif,3899.763222462401
367392020,2020-02-29 00:20:49,29.08636,-90.69378,0.0,134.0,511.0,LIL WEASEL,,WDE7336,3,0.0,11.0,5.0,,52.0,A,659.0,S1A_IW_GRDH_1SDV_20200229T000950_20200229T001015_031460_039F50_A2E2,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-02-29,2020-02-29-96882_dualchannel.tif,15735.008822465805
367361960,2020-01-15 00:29:44,26.09471,-97.10062,0.0,275.6,166.0,BROWNSVILLE,IMO9385738,WDE5095,3,1.0,45.0,14.0,7.0,80.0,A,240.0,S1A_IW_GRDH_1SDV_20200115T003344_20200115T003409_030804_03888F_06F8,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-01-15,2020-01-15-139946_dualchannel.tif,inf
367583230,2020-02-17 00:09:04,28.79489,-92.06507,0.0,117.0,511.0,K-MARINE XII,IMO8977699,WDG8994,4,0.0,40.0,8.0,1.8,,A,46.0,S1A_IW_GRDH_1SDV_20200217T000950_20200217T001015_031285_039952_24A5,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-02-17,2020-02-17-3134248_dualchannel.tif,58604.43137672575
371346000,2020-03-27 00:33:05,20.98073,-97.21454,0.0,196.6,127.0,NAVE CAPELLA,IMO9487471,3FHJ,1,1.0,183.0,32.0,13.1,80.0,A,36.0,S1A_IW_GRDH_1SDV_20200327T003229_20200327T003254_031854_03AD21_0090,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-03-27,2020-03-27-167808_dualchannel.tif,1550.6032561080374
367386950,2020-02-27 00:32:06,29.0094,-95.17456,0.0,161.2,511.0,WYLIE MILAM,,WUT6869,2,,18.0,6.0,,,B,336.0,S1A_IW_GRDH_1SDV_20200227T002630_20200227T002655_031431_039E54_C147,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-02-27,2020-02-27-168539_dualchannel.tif,6185.8649877298285
256075000,2020-12-19 01:51:43,33.71068,-118.19471,0.0,126.9,258.0,PERFORMANCE,IMO9250971,9HA3804,0,1.0,293.0,40.0,14.0,71.0,A,119.0,S1B_IW_GRDH_1SDV_20201219T014944_20201219T015009_024765_02F221_7026,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-12-19,2020-12-19-443578_dualchannel.tif,1918.9934414645447
316002063,2020-11-19 23:16:04,42.65336,-80.20373,0.0,213.7,199.0,SEA EAGLE II,IMO7631860,CZ9891,3,0.0,40.0,10.0,3.5,,A,29.0,S1A_IW_GRDH_1SDV_20201119T231633_20201119T231658_035324_042060_2C89,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-11-19,2020-11-19-7240461_dualchannel.tif,11057.0591711848
563005500,2020-03-02 14:24:37,49.1839,-123.90375,0.0,200.7,138.0,ATLANTIC MONTERREY,IMO9782326,9V2171,0,1.0,,,,,A,261.0,S1B_IW_GRDH_1SDV_20200302T142016_20200302T142041_020514_026DF6_3B11,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-03-02,2020-03-02-3305296_dualchannel.tif,2871.4079192540285
256116000,2020-06-09 00:14:37,29.3274,-94.52615,0.0,311.8,226.0,VIRGINIA TRADER,IMO9344552,9HA3823,0,1.0,211.0,29.0,11.4,,A,242.0,S1A_IW_GRDH_1SDV_20200609T001839_20200609T001904_032933_03D092_6A46,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-06-09,2020-06-09-74342_dualchannel.tif,2760.3890895888485
215737000,2020-05-01 14:20:58,49.30507,-123.18927,0.0,127.8,24.0,MILAGRO,IMO9465708,9HTD9,0,0.0,225.0,32.0,14.3,70.0,A,40.0,S1B_IW_GRDH_1SDV_20200501T142018_20200501T142043_021389_0289A1_9F32,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-01,2020-05-01-6837882_dualchannel.tif,886.0497487852206
636092312,2020-02-10 12:21:56,26.10299,-97.09802,0.0,0.1,157.0,INDUSTRIAL ROYAL,IMO9267754,D5AG9,0,1.0,134.0,21.0,8.0,,A,129.0,S1A_IW_GRDH_1SDV_20200210T122405_20200210T122434_031190_03961E_C0C1,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-02-10,2020-02-10-3090431_dualchannel.tif,59643.058257167446
367598990,2020-04-06 23:57:39,30.1779,-87.93898,0.0,203.6,511.0,MISS ALLIE,,WDH2572,4,0.0,29.0,7.0,,60.0,A,232.0,S1A_IW_GRDH_1SDV_20200406T235347_20200406T235416_032014_03B2C1_B32F,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-04-06,2020-04-06-6149330_dualchannel.tif,8257.16300889943
538008373,2020-05-13 14:28:17,48.78497,-123.2259,0.0,33.4,154.0,CYMONA ENERGY,IMO9638173,V7A2289,0,1.0,225.0,32.0,7.6,70.0,A,454.0,S1B_IW_GRDH_1SDV_20200513T142043_20200513T142108_021564_028F0F_AE8A,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-13,2020-05-13-4026040_dualchannel.tif,13028.199444869571
366962000,2020-04-08 14:06:57,37.7215,-122.34267,0.0,189.0,184.0,MISSISSIPPI VOYAGER,IMO9131369,WDD7294,1,1.0,183.0,32.0,12.2,80.0,A,550.0,S1A_IW_GRDH_1SDV_20200408T141607_20200408T141632_032037_03B3A0_80C9,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-08,2020-04-08-3749565_dualchannel.tif,932.111522762747
373208000,2020-04-19 14:18:50,49.28231,-123.19402,0.0,35.4,120.0,PRINCESSE OUI,IMO9711913,H3VQ,0,1.0,179.0,28.0,10.1,,A,87.0,S1B_IW_GRDH_1SDV_20200419T142017_20200419T142042_021214_028418_AF33,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-04-19,2020-04-19-3400506_dualchannel.tif,951.3323614431224
370871000,2020-11-10 00:44:25,27.85127,-96.94169,0.0,5.5,93.0,WOOYANG VENUS,IMO9080649,3FFB9,0,1.0,224.0,32.0,13.9,80.0,A,582.0,S1A_IW_GRDH_1SDV_20201110T003443_20201110T003508_035179_041B5D_FFD6,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-11-10,2020-11-10-181157_dualchannel.tif,1951.414995396962
564702000,2020-02-14 10:26:15,18.31547,-64.97984,0.0,38.5,115.0,EPIC CURACAO,IMO9698288,9V2515,1,1.0,95.0,15.0,5.5,,A,702.0,S1A_IW_GRDH_1SDV_20200214T101433_20200214T101458_031247_039804_25E2,"['VV', 'VH']",10.0,EPSG:32620,100.0,2020-02-14,2020-02-14-2576812_dualchannel.tif,46832.1737386934
403522001,2020-05-02 00:33:10,27.79263,-96.87317,0.0,52.0,156.0,SAKAKA,IMO9152258,HZEO,0,1.0,276.0,32.0,12.5,80.0,A,85.0,S1A_IW_GRDH_1SDV_20200502T003435_20200502T003500_032379_03BF9D_8564,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-05-02,2020-05-02-438605_dualchannel.tif,2164.912401750139
367659990,2020-12-23 23:25:15,31.12752,-81.41756,0.0,258.9,290.0,TOWBOATU.S. LAUNCH,,WDH8631,4,1.0,14.0,,,,A,272.0,S1A_IW_GRDH_1SDV_20201223T232947_20201223T233012_035820_043175_3231,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-12-23,2020-12-23-7245523_dualchannel.tif,36564.06703600214
563553000,2020-03-27 00:34:46,27.79698,-96.84463,0.0,198.0,137.0,EAGLE TUCSON,IMO9253064,S6NK5,1,1.0,246.0,42.0,14.8,,A,12.0,S1A_IW_GRDH_1SDV_20200327T003434_20200327T003459_031854_03AD21_340E,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-03-27,2020-03-27-149076_dualchannel.tif,1871.30284744726
538006404,2020-01-07 14:28:49,46.20548,-123.81427,0.0,309.7,202.0,LANKA JAYA,IMO9726231,V7MC5,0,1.0,199.0,32.0,13.0,,A,44.0,S1B_IW_GRDH_1SDV_20200107T142933_20200107T142958_019712_02544A_6EF7,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-07,2020-01-07-4405431_dualchannel.tif,1675.850172579054
259732000,2020-11-22 14:15:31,37.71577,-122.33037,0.0,218.0,343.0,SENORITA,IMO9384540,LAEG7,0,1.0,190.0,32.0,12.8,70.0,A,44.0,S1A_IW_GRDH_1SDV_20201122T141615_20201122T141640_035362_0421B9_FB21,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-22,2020-11-22-4137896_dualchannel.tif,741.2857205725438
373970000,2020-02-12 14:29:18,49.28503,-123.18252,0.0,19.3,105.0,KEN VOYAGER,IMO9659191,3FXQ7,0,1.0,183.0,29.0,10.4,70.0,A,37.0,S1B_IW_GRDH_1SDV_20200212T142841_20200212T142906_020237_026526_91DD,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-12,2020-02-12-3727669_dualchannel.tif,1023.7258967723014
477584700,2020-05-28 00:20:02,28.62708,-94.01354,0.0,221.6,325.0,DHT PANTHER,IMO9722900,VRPX9,1,1.0,333.0,,,,A,98.0,S1A_IW_GRDH_1SDV_20200528T001824_20200528T001849_032758_03CB68_CFE0,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-05-28,2020-05-28-105713_dualchannel.tif,24671.8410150603
219398000,2020-01-24 13:44:16,32.34304,-117.09567,0.0,327.8,297.0,HAFNIA CRUX,IMO9461697,OUNI2,1,5.0,183.0,32.0,13.0,,A,521.0,S1A_IW_GRDH_1SDV_20200124T135257_20200124T135322_030943_038D6F_051B,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-24,2020-01-24-3546708_dualchannel.tif,3468.3874006738065
249666000,2020-06-04 01:54:20,32.64372,-117.19033,0.0,203.0,203.0,CELEBRITY ECLIPSE,IMO9404314,9HXC9,4,1.0,317.0,36.0,8.3,,A,260.0,S1A_IW_GRDH_1SDV_20200604T015000_20200604T015029_032861_03CE63_EF79,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-06-04,2020-06-04-595614_dualchannel.tif,1102.0707177103493
357628000,2020-05-17 01:48:13,33.7067,-118.15713,0.0,132.0,234.0,CABO DE HORNOS,IMO9311361,H8PC,1,1.0,228.0,32.0,12.2,80.0,A,85.0,S1B_IW_GRDH_1SDV_20200517T014938_20200517T015003_021615_029090_7B73,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-17,2020-05-17-540278_dualchannel.tif,1095.8771697921063
354215000,2020-05-31 11:12:08,26.06788,-79.14325,0.0,0.6,132.0,CARNIVAL PRIDE,IMO9223954,H3VU,4,1.0,292.0,38.0,7.8,,A,130.0,S1A_IW_GRDH_1SDV_20200531T110958_20200531T111027_032808_03CCDA_4D9F,"['VV', 'VH']",10.0,EPSG:32617,100.0,2020-05-31,2020-05-31-3530614_dualchannel.tif,1826.9527794240664
354070000,2020-01-10 00:37:53,27.7813,-96.8847,0.0,268.0,128.0,HIGH BEAM,IMO9400849,3FWP2,1,1.0,179.0,32.0,12.8,80.0,A,706.0,S1A_IW_GRDH_1SDV_20200110T002607_20200110T002632_030731_0385F5_1723,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-01-10,2020-01-10-167846_dualchannel.tif,1272.2922585557894
355456000,2020-04-15 14:45:08,54.20684,-130.51746,0.0,78.3,283.0,ISS SPIRIT,IMO9538971,HPPW,0,1.0,171.0,28.0,10.6,,A,421.0,S1B_IW_GRDH_1SDV_20200415T145209_20200415T145234_021156_028255_5FD1,"['VV', 'VH']",10.0,EPSG:32609,100.0,2020-04-15,2020-04-15-6212470_dualchannel.tif,inf
636013115,2020-05-08 22:50:54,40.50669,-73.4562,0.0,240.1,133.0,AKERAIOS,IMO9328297,A8KS3,1,1.0,183.0,32.0,12.5,80.0,A,17.0,S1A_IW_GRDH_1SDV_20200508T225111_20200508T225136_032480_03C2E9_5BCC,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-05-08,2020-05-08-7050300_dualchannel.tif,2536.659131213862
308457000,2020-05-18 13:43:48,32.65628,-117.18033,0.0,116.7,162.0,DISNEY WONDER,IMO9126819,C6QM8,4,1.0,294.0,32.0,8.0,,A,57.0,S1A_IW_GRDH_1SDV_20200518T134445_20200518T134510_032620_03C732_EABA,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-05-18,2020-05-18-4122188_dualchannel.tif,2079.8759701539047
218092000,2020-11-12 02:02:51,33.69262,-118.21244,0.0,244.0,244.0,HANOVER EXPRESS,IMO9343716,DFGX2,0,1.0,336.0,42.0,14.6,79.0,A,276.0,S1A_IW_GRDH_1SDV_20201112T015815_20201112T015844_035209_041C67_CEB2,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-11-12,2020-11-12-521684_dualchannel.tif,1103.94736004167
210970000,2020-02-19 14:21:31,47.2816,-122.44257,0.0,13.0,134.0,SOPHIA,IMO9323912,C4VZ2,0,1.0,229.0,36.0,14.1,70.0,A,25.0,S1B_IW_GRDH_1SDV_20200219T142106_20200219T142133_020339_026857_B636,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-19,2020-02-19-3527502_dualchannel.tif,151346.81959892326
354803000,2020-02-19 14:20:51,49.29477,-123.22058,0.0,2.7,126.0,KT BIRDIE,IMO9597343,3FUJ7,0,1.0,225.0,32.0,14.1,,A,35.0,S1B_IW_GRDH_1SDV_20200219T142016_20200219T142041_020339_026857_0182,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-02-19,2020-02-19-3585140_dualchannel.tif,916.468335239422
248492000,2020-12-27 22:58:13,36.92708,-75.59102,0.0,356.0,116.0,FOUR DIAMOND,IMO9416446,9HA4673,0,1.0,180.0,30.0,6.9,70.0,A,14.0,S1A_IW_GRDH_1SDV_20201227T225827_20201227T225852_035878_04338F_0A20,"['VV', 'VH']",10.0,EPSG:32618,100.0,2020-12-27,2020-12-27-6358661_dualchannel.tif,4305.363463705588
563016500,2020-05-01 14:20:57,49.28819,-123.21334,0.0,181.1,94.0,ULTRA CALBUCO,IMO9791937,9V5368,0,1.0,,,,,A,39.0,S1B_IW_GRDH_1SDV_20200501T142018_20200501T142043_021389_0289A1_9F32,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-01,2020-05-01-4260896_dualchannel.tif,843.0895306934505
636012507,2020-04-15 00:26:00,29.16638,-94.60375,0.0,135.0,40.0,NESTOS,IMO9298961,A8FW9,1,1.0,213.0,32.0,12.3,,A,32.0,S1A_IW_GRDH_1SDV_20200415T002632_20200415T002657_032131_03B6DA_EC5C,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-04-15,2020-04-15-116275_dualchannel.tif,2327.006205436748
353564000,2020-05-10 02:02:17,49.28995,-123.1837,0.0,167.3,274.0,MG MERCURY,IMO9774290,3FGQ5,0,1.0,228.0,,,,A,7.0,S1B_IW_GRDH_1SDV_20200510T020210_20200510T020235_021513_028D8B_A4E5,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-10,2020-05-10-606871_dualchannel.tif,860.8320028851701
352914000,2020-06-11 14:28:52,46.20136,-123.82163,0.0,185.4,72.0,ORION III,IMO9302748,H3YY,0,1.0,224.0,32.0,14.1,70.0,A,43.0,S1B_IW_GRDH_1SDV_20200611T142935_20200611T143000_021987_029BB0_3C10,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-06-11,2020-06-11-4328010_dualchannel.tif,871.0239315496565
477050800,2020-11-21 14:27:45,47.55974,-122.50767,0.0,237.4,153.0,COAL PEARL,IMO9611931,VRMS7,0,1.0,229.0,32.0,14.5,70.0,A,414.0,S1B_IW_GRDH_1SDV_20201121T142051_20201121T142116_024364_02E53E_972E,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-11-21,2020-11-21-4249896_dualchannel.tif,12180.323406037782
538004295,2020-01-17 00:16:08,29.5887,-93.76016,0.0,135.1,65.0,BEKS HALIL,IMO9625798,V7WG6,0,1.0,190.0,32.0,13.0,70.0,A,148.0,S1A_IW_GRDH_1SDV_20200117T001836_20200117T001901_030833_03899B_7DD9,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-01-17,2020-01-17-80859_dualchannel.tif,1108.509843911767
303668000,2020-05-02 14:24:28,37.73785,-122.32826,0.0,224.4,330.0,GULF RELIANCE,IMO9398474,WDD2703,3,1.0,41.0,12.0,,,A,500.0,S1A_IW_GRDH_1SDV_20200502T141608_20200502T141633_032387_03BFEE_25D4,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-05-02,2020-05-02-4434651_dualchannel.tif,1088.0903539053218
367304990,2020-01-05 01:57:12,33.91192,-118.45772,0.0,109.4,266.0,COCHISE,IMO9415595,WDD8952,3,1.0,39.0,10.0,4.9,32.0,A,55.0,S1A_IW_GRDH_1SDV_20200105T015807_20200105T015836_030659_038382_6978,"['VV', 'VH']",10.0,EPSG:32611,100.0,2020-01-05,2020-01-05-550529_dualchannel.tif,806.3324459235262
241282000,2020-01-19 14:28:21,49.29292,-123.23022,0.0,343.0,271.0,THESSALONIKI,IMO9342841,SVBV6,0,1.0,224.0,32.0,14.1,70.0,A,21.0,S1B_IW_GRDH_1SDV_20200119T142842_20200119T142907_019887_0259DC_9BDC,"['VV', 'VH']",10.0,EPSG:32610,100.0,2020-01-19,2020-01-19-3326153_dualchannel.tif,926.8380329984816
636019667,2020-04-11 22:34:35,10.56938,-62.17618,0.0,310.0,85.0,ALDAN,IMO9258014,D5VO7,1,1.0,182.0,32.0,7.5,80.0,A,985.0,S1A_IW_GRDH_1SDV_20200411T221810_20200411T221835_032086_03B550_1CF1,"['VV', 'VH']",10.0,EPSG:32620,100.0,2020-04-11,2020-04-11-6607191_dualchannel.tif,inf
367055010,2020-01-07 00:01:33,28.84724,-90.68872,0.0,293.3,511.0,JOHN MICHAEL E,,WDI5180,4,2.0,31.0,6.0,,,A,17.0,S1A_IW_GRDH_1SDV_20200107T000150_20200107T000215_030687_03847E_53B3,"['VV', 'VH']",10.0,EPSG:32616,100.0,2020-01-07,2020-01-07-12852_dualchannel.tif,11739.721859291967
256647000,2020-02-27 00:33:55,27.80174,-96.88344,0.0,244.4,14.0,ENERGY ATLANTIC,IMO9649328,9HA3976,1,1.0,289.0,,,,A,470.0,S1A_IW_GRDH_1SDV_20200227T002605_20200227T002630_031431_039E54_C7FB,"['VV', 'VH']",10.0,EPSG:32615,100.0,2020-02-27,2020-02-27-150430_dualchannel.tif,2970.2639615631347
636016922,2020-03-15 00:38:37,27.83918,-96.98722,0.0,353.2,117.0,SAM EAGLE,IMO9559676,D5IK4,0,1.0,179.0,28.0,10.2,70.0,A,243.0,S1A_IW_GRDH_1SDV_20200315T003434_20200315T003459_031679_03A6F7_D3AA,"['VV', 'VH']",10.0,EPSG:32614,100.0,2020-03-15,2020-03-15-180615_dualchannel.tif,1358.3969227749585
367457000,2020-04-09 22:44:01,41.19128,-72.86461,0.0,191.2,286.0,OREGON VOYAGER,IMO9144914,WDF2960,1,1.0,188.0,32.0,12.2,,A,62.0,S1A_IW_GRDH_1SDV_20200409T224259_20200409T224324_032057_03B455_849A,"['VV', 'VH']",10.0,EPSG:32619,100.0,2020-04-09,2020-04-09-6350506_dualchannel.tif,1013.1401836541422
